% デバイス,CC2250005
% ファイル名,CC2250005_20230926_053522
% 観測時間（UTC）,2023-09-26 05:35:22
% 観測時間（現地）,2023-09-26 14:35:22
% サンプルタイプ,キャスト
% キャストデータ,処理
% 位置情報,GPS
% デフォルト緯度,32
% デフォルト高度,0
% 開始緯度,32.8096021
% 開始経度,129.7708046
% 開始高度,33.183998107910156
% 開始GPS水平エラー(m),19.424999237060547
% 開始GPS垂直エラー(m),14.034000396728516
% 開始GPS衛星数,5
% 終了緯度,32.8100022
% 終了経度,129.7707874
% 終了高度,34.682998657226562
% 終了GPS水平エラー(m),409.02999877929688
% 終了GPS垂直エラー(m),107.58300018310547
% 終了時のGPS衛星数,4
% 観測時間 (sec),95.8
% １秒あたりのサンプル,5
% 電子校正日,0001-01-01
% 電導率校正日,2023-01-20
% 水温校正日,2023-01-18
% 水圧校正日,2022-12-16
% 
水圧 (dbar),水深 (m),水温 (℃),電導率 (μS/cm),25℃換算電導率 (μS/cm),塩分濃度 (PSS),音速 (m/s),密度 (kg/m³)
0.15,0.15011967366885246,28.888131019496385,53218.015255732753,49378.2343615506,32.289643705019657,1540.424027343242,1020.0705288069669
0.44999999999999996,0.45032755814150005,28.681155525212283,53169.198913008251,49523.150529086888,32.396557966121257,1540.0913371224187,1020.2201857022403
0.74999999999999989,0.75047909666627077,28.503020771989657,53371.249472235977,49876.856205638142,32.656819555056543,1539.9803290379364,1020.4752074680878
1.05,1.0505689692930404,28.3381728742046,53418.061590527876,50074.888876032259,32.8026700804122,1539.7768571239942,1020.6398999138351
1.35,1.3506228627074564,28.272329570592607,53463.298923156042,50179.238785034155,32.879462283346612,1539.7177161376446,1020.7203337170926
1.65,1.6506599431454445,28.239481315896246,53473.445879357845,50219.728439946077,32.909217125323231,1539.6816674936422,1020.7546760138208
1.9500000000000002,1.9506883708881944,28.230268674213669,53504.029606986442,50257.1478029242,32.936691693276863,1539.695314244243,1020.7795972617691
2.25,2.2507087756238113,28.210344595769428,53526.980843443656,50297.532603932239,32.966361546044496,1539.6876342057749,1020.8096584723409
2.55,2.55072281212157,28.20692067069459,53545.31962938315,50318.002765827172,32.981354939608657,1539.7009157544169,1020.8233212299216
2.85,2.8507340457624082,28.205969956992163,53552.568027898473,50325.713515970558,32.986950291243836,1539.7097663576358,1020.8291210247518
3.15,3.1507429367412763,28.203269992435235,53566.060163716589,50340.947249419951,32.998087707727862,1539.7205881256807,1020.8396524695925
3.4499999999999997,3.4507497411382846,28.197098101090607,53561.418527670845,50342.425094210885,32.999096589292549,1539.7130872413311,1020.8437096964217
3.75,3.7507555796519942,28.1861167757056,53546.699638203478,50338.982129508084,32.996484477836731,1539.6911532073564,1020.8466144582802
4.05,4.0507597487754028,28.17894102764609,53549.626585580278,50348.526644918973,33.003434738993633,1539.687681028719,1020.8554595199302
4.35,4.3507604954290864,28.178739824950931,53575.470190744782,50373.015952521419,33.021388157872046,1539.7111930927954,1020.8702953513737
4.6499999999999995,4.6507577194956227,28.175478580849738,53586.10064279924,50386.100955654947,33.030944340898742,1539.7191085940381,1020.8798222095692
4.9499999999999993,4.9507526058466977,28.166891246831934,53582.725827681643,50391.06535204321,33.034522247753536,1539.7089651966894,1020.8865943963704
5.2499999999999991,5.250746961216894,28.163754681365567,53569.919807672995,50381.99439518687,33.02775825105433,1539.6999758673846,1020.8838247694442
5.55,5.5507384920149319,28.143374635329032,53577.2704952776,50408.231376842334,33.047011895439233,1539.6802599895709,1020.9062076346881
5.7378353485234843,5.7385671784224854,28.138564014441261,53553.930455507922,50390.833332411639,33.0341457949695,1539.6592468707822,1020.8989179066182
