% デバイス,CC2250005
% ファイル名,CC2250005_20230926_053148
% 観測時間（UTC）,2023-09-26 05:31:48
% 観測時間（現地）,2023-09-26 14:31:48
% サンプルタイプ,キャスト
% キャストデータ,処理
% 位置情報,GPS
% デフォルト緯度,32
% デフォルト高度,0
% 開始緯度,32.8095618
% 開始経度,129.7708063
% 開始高度,36.770999908447266
% 開始GPS水平エラー(m),21.354999542236328
% 開始GPS垂直エラー(m),15.711999893188477
% 開始GPS衛星数,5
% 終了緯度,32.8096255
% 終了経度,129.7707941
% 終了高度,35.270999908447266
% 終了GPS水平エラー(m),54.282001495361328
% 終了GPS垂直エラー(m),46.326999664306641
% 終了時のGPS衛星数,4
% 観測時間 (sec),85.6
% １秒あたりのサンプル,5
% 電子校正日,0001-01-01
% 電導率校正日,2023-01-20
% 水温校正日,2023-01-18
% 水圧校正日,2022-12-16
% 
水圧 (dbar),水深 (m),水温 (℃),電導率 (μS/cm),25℃換算電導率 (μS/cm),塩分濃度 (PSS),音速 (m/s),密度 (kg/m³)
0.15,0.15018051343608616,29.001779196994335,52594.978012431122,48697.449227152953,31.79001375902725,1540.1472079065954,1019.6584441421309
0.44999999999999996,0.45047420069661415,28.881254358602753,53153.8940153531,49325.033954843784,32.250526904354992,1540.3732371559311,1020.0447563051126
0.74999999999999989,0.75067616660724157,28.699500951234668,53363.14060868058,49686.812412968655,32.51668221031462,1540.2623180004475,1020.3055479860396
1.05,1.0508118976730718,28.49861439112588,53400.810065015496,49908.591720343131,32.680084506006594,1540.000171835218,1020.4953984201452
1.35,1.3508995973235087,28.367406231658357,53449.326811091334,50076.751509223977,32.803919483438463,1539.8475028010282,1020.6325735939674
1.65,1.6509559698175049,28.292052902078026,53471.087345058077,50167.974804150464,32.871066485565095,1539.757393062848,1020.7088825240243
1.9500000000000002,1.9509977723635545,28.276837185216145,53488.5975103869,50198.735826260272,32.893642947038892,1539.7526844792915,1020.7320863914389
2.25,2.2510304215127497,28.239677671378555,53501.551461519586,50245.938557101566,32.928346360669465,1539.7123470578363,1020.771551827197
2.55,2.5510540759912104,28.223252161911084,53514.956554902878,50274.038489891973,32.948966824437896,1539.7028733442407,1020.7936784231418
2.85,2.8510712079412652,28.209445018604757,53533.624331373328,50304.625722609228,32.971417706243528,1539.7010912893527,1020.8163251184656
3.15,3.1510844109682434,28.206072125517093,53534.37171886523,50308.517035963167,32.974201933649979,1539.7016379993397,1020.8208034062889
3.4499999999999997,3.451095054466224,28.191406282717452,53533.6905193138,50321.74768493342,32.983872199464827,1539.6844992811607,1020.8341320068803
3.75,3.7511025288876967,28.178682347735197,53527.135141291452,50327.624508706067,32.988124876982837,1539.6659356525122,1020.8427586817981
4.05,4.0511068400688153,28.176161450552677,53546.215932506944,50347.951480381278,33.003012936634462,1539.6810974781645,1020.856048130093
4.35,4.3511064665575319,28.161769912007394,53556.835481867463,50371.569240935707,33.02033307413528,1539.6725927001507,1020.8750299027161
4.6499999999999995,4.6511021500154266,28.160576170736825,53568.372895245411,50383.551829083692,33.029075704645059,1539.6842180236342,1020.8832724064431
4.9499999999999993,4.9510971975836977,28.158678450135568,53556.139380892215,50373.843878689986,33.021841931687277,1539.6774703238314,1020.8797464354456
5.2499999999999991,5.251091844954078,28.152102456083163,53555.797514115053,50379.754552856532,33.02611509384257,1539.6724948670335,1020.8863848829851
5.55,5.5510840500818439,28.142207242873948,53557.205650485244,50390.460266088157,33.033921881120158,1539.6638983733596,1020.8967572231086
5.7344306161470495,5.7355066069399232,28.135906054277253,53595.628291044224,50432.590945468568,33.064908919809056,1539.6856996125923,1020.9228713682827
