% デバイス,CC2250005
% ファイル名,CC2250005_20230926_060200
% 観測時間（UTC）,2023-09-26 06:02:00
% 観測時間（現地）,2023-09-26 15:02:00
% サンプルタイプ,キャスト
% キャストデータ,処理
% 位置情報,GPS
% デフォルト緯度,32
% デフォルト高度,0
% 開始緯度,32.814468
% 開始経度,129.7701292
% 開始高度,37.263999938964844
% 開始GPS水平エラー(m),15.423999786376953
% 開始GPS垂直エラー(m),19.479000091552734
% 開始GPS衛星数,6
% 終了緯度,32.8144069
% 終了経度,129.7701176
% 終了高度,29.881999969482422
% 終了GPS水平エラー(m),18.479000091552734
% 終了GPS垂直エラー(m),18.170000076293945
% 終了時のGPS衛星数,6
% 観測時間 (sec),110.6
% １秒あたりのサンプル,5
% 電子校正日,0001-01-01
% 電導率校正日,2023-01-20
% 水温校正日,2023-01-18
% 水圧校正日,2022-12-16
% 
水圧 (dbar),水深 (m),水温 (℃),電導率 (μS/cm),25℃換算電導率 (μS/cm),塩分濃度 (PSS),音速 (m/s),密度 (kg/m³)
0.15,0.15007009225846921,28.706235093469225,53579.337199784612,49881.859253898765,32.660232650038338,1540.4173602624142,1020.4084419117905
0.44999999999999996,0.45019390042089652,28.655834806943105,53570.679763014094,49920.64698626403,32.6887976439417,1540.3426283589993,1020.4477445645292
0.74999999999999989,0.75030909318843642,28.603453425154065,53566.989460445824,49965.987298972112,32.722182184861211,1540.2684817748966,1020.4912992873915
1.05,1.0504140124405808,28.563292636304961,53550.579358451905,49988.132471672929,32.738472897802545,1540.2029417798917,1020.5179999909929
1.35,1.3505115046608991,28.525035562953416,53532.431297271607,50006.9086682899,32.752277075748211,1540.138857477999,1020.5422000629391
1.65,1.6506042609900931,28.504188670572891,53512.179923121526,50007.467875644121,32.752643343981084,1540.0986895162132,1020.550599085828
1.9500000000000002,1.9506943343379741,28.501573874066509,53525.3618397334,50022.231089615125,32.763427163602536,1540.1093526704121,1020.5608371997289
2.25,2.2507824386884026,28.485885229265715,53504.153156584551,50017.0773347403,32.759579541744657,1540.0760256650094,1020.5643801538231
2.55,2.5508601539036291,28.457861638381679,53586.603191435519,50120.414050532665,32.835586742759347,1540.0995260212762,1020.6318946497954
2.85,2.8509205988860145,28.411949323815538,53606.403167589553,50182.032154073917,32.880929385434314,1540.051551869542,1020.682250303781
3.15,3.1509701645010497,28.372314025067894,53585.578877542219,50199.789775251418,32.893973137170683,1539.983308228037,1020.7062973017593
