% デバイス,CC2250005
% ファイル名,CC2250005_20230926_052751
% 観測時間（UTC）,2023-09-26 05:27:51
% 観測時間（現地）,2023-09-26 14:27:51
% サンプルタイプ,キャスト
% キャストデータ,処理
% 位置情報,GPS
% デフォルト緯度,32
% デフォルト高度,0
% 開始緯度,32.809485
% 開始経度,129.7707512
% 開始高度,34.9010009765625
% 開始GPS水平エラー(m),81.936996459960938
% 開始GPS垂直エラー(m),78.219001770019531
% 開始GPS衛星数,4
% 終了緯度,32.8095989
% 終了経度,129.7707625
% 終了高度,38.293998718261719
% 終了GPS水平エラー(m),67.657997131347656
% 終了GPS垂直エラー(m),67.436996459960938
% 終了時のGPS衛星数,4
% 観測時間 (sec),49.6
% １秒あたりのサンプル,5
% 電子校正日,0001-01-01
% 電導率校正日,2023-01-20
% 水温校正日,2023-01-18
% 水圧校正日,2022-12-16
% 
水圧 (dbar),水深 (m),水温 (℃),電導率 (μS/cm),25℃換算電導率 (μS/cm),塩分濃度 (PSS),音速 (m/s),密度 (kg/m³)
0.15,0.15013141348562306,28.922309575609308,53118.846715361411,49254.981039785314,32.199060622848513,1540.4032249273575,1019.9913244926614
0.44999999999999996,0.45036863682111261,28.835735495016735,53183.208325342508,49393.964655935066,32.301269685599884,1540.3276588840247,1020.0978232084812
0.74999999999999989,0.75056268298545048,28.754590529487078,53457.288398016033,49723.463495356773,32.543482054863773,1540.4102653425141,1020.3075131705547
1.05,1.0507088268236513,28.638496043744187,53490.9835074042,49862.493780381454,32.645900999652774,1540.2699634215082,1020.4238377692122
1.35,1.3508215584054577,28.494565920215255,53468.759549131435,49975.879446220475,32.72950374485707,1540.048262223828,1020.5350999575113
1.65,1.6509071767984476,28.40313139776605,53459.092073322863,50052.394563850576,32.785863091218708,1539.9120579978358,1020.6086261784736
1.9500000000000002,1.9509792242859176,28.374024625379576,53446.181909815146,50067.595881088251,32.797006615054357,1539.864905274399,1020.6277975967602
2.25,2.2510396901164778,28.31091402617702,53456.52056028432,50136.563531846215,32.847758002129893,1539.7845312108223,1020.6878033217747
2.55,2.5510818830503421,28.245210061094667,53471.53962240884,50212.535137953695,32.903664874570126,1539.7036435184309,1020.7525045881704
2.85,2.8511060311390528,28.201862933194462,53510.934302243193,50290.470438447643,32.960999607973235,1539.6733935204829,1020.8109730405904
3.15,3.1511174214996012,28.177514265880109,53524.071807207569,50325.849699926475,32.986986742218747,1539.6520361322926,1020.8397075676267
3.4499999999999997,3.4511222377370032,28.161485822670329,53527.0498756037,50343.824149453583,33.000150605453157,1539.6355388831764,1020.8561008727586
3.75,3.7511228404405048,28.150083137051009,53530.422517257917,50357.79754024672,33.010364706569881,1539.6261484980012,1020.8687719608969
4.05,4.0511219417616751,28.148291411636247,53521.173551593238,50350.794098975821,33.005123365129222,1539.6217305366577,1020.8667075548707
4.35,4.3511160257730745,28.138537457417836,53573.210484805713,50408.999803331244,33.047917566992027,1539.6502771443645,1020.9033086776381
4.6499999999999995,4.6511029430356929,28.13267788818052,53585.417412704519,50426.046213477894,33.060393806960285,1539.6555156754971,1020.9158739233677
4.9499999999999993,4.9510872784523539,28.136029240109035,53598.907286992428,50435.559500307929,33.067316343351209,1539.6752751089553,1020.9212704447729
5.2499999999999991,5.2510728593499252,28.128651601714928,53558.596511782031,50404.626220603372,33.044447753674575,1539.639942728116,1020.9077854380383
5.6817780463926262,5.682836818672679,28.122437986876189,53511.325606226666,50366.029529223175,33.015899718148745,1539.6034230140649,1020.8902219593786
