% デバイス,CC2250005
% ファイル名,CC2250005_20230926_060000
% 観測時間（UTC）,2023-09-26 06:00:00
% 観測時間（現地）,2023-09-26 15:00:00
% サンプルタイプ,キャスト
% キャストデータ,処理
% 位置情報,GPS
% デフォルト緯度,32
% デフォルト高度,0
% 開始緯度,32.8144677
% 開始経度,129.7701284
% 開始高度,32.316001892089844
% 開始GPS水平エラー(m),14.826000213623047
% 開始GPS垂直エラー(m),17.6560001373291
% 開始GPS衛星数,6
% 終了緯度,32.8145676
% 終了経度,129.7702331
% 終了高度,33.929000854492188
% 終了GPS水平エラー(m),75.674003601074219
% 終了GPS垂直エラー(m),68.778999328613281
% 終了時のGPS衛星数,4
% 観測時間 (sec),98.4
% １秒あたりのサンプル,5
% 電子校正日,0001-01-01
% 電導率校正日,2023-01-20
% 水温校正日,2023-01-18
% 水圧校正日,2022-12-16
% 
水圧 (dbar),水深 (m),水温 (℃),電導率 (μS/cm),25℃換算電導率 (μS/cm),塩分濃度 (PSS),音速 (m/s),密度 (kg/m³)
0.15,0.1500697553716529,28.722245228760634,53606.99609375,49892.736114695246,32.668193243381431,1540.4605369966669,1020.409141757635
0.44999999999999996,0.45019624475644648,28.682824320943,53590.539402350492,49914.0461406792,32.683880066518284,1540.3962628432591,1020.4351759642717
0.74999999999999989,0.75031631389800546,28.613967745965539,53550.416704148891,49940.732756324091,32.703581905234692,1540.271909320599,1020.4738883910894
1.05,1.0504252559362239,28.556739054755017,53526.708486523567,49971.9637819988,32.72659064944191,1540.1761487576121,1020.5112348118878
1.35,1.3505281852116196,28.549744466213056,53520.498451697211,49972.692666596849,32.727057646101322,1540.1664142642617,1020.5151686868906
1.65,1.6506289920177648,28.5459454654284,53533.019773095475,49987.930279108368,32.738192158312366,1540.1748608899154,1020.5260586129377
1.9500000000000002,1.9507286085053475,28.545730627935693,53525.622825001345,49981.223710370046,32.733175801408322,1540.1741892059445,1020.5236528084971
2.25,2.2508254452702228,28.5428587879206,53560.629407034008,50016.594761202236,32.759121782018191,1540.2002104942299,1020.5453531228957
2.55,2.5509168549249788,28.535006251612309,53575.631077751859,50037.942300733674,32.77476101405648,1540.2045226023013,1020.5609536455252
2.85,2.8510048645215833,28.51788749283109,53560.5329749501,50039.842269675471,32.776107452114189,1540.1735570873643,1020.5688677316273
3.15,3.1510886466404093,28.489647545836888,53553.012574548207,50059.23111444791,32.790341150445315,1540.1317579926472,1020.5900971174356
3.4499999999999997,3.4511649392877044,28.451195145106507,53545.931772557407,50088.61974666208,32.811948216641149,1540.0752739336394,1020.6202008454827
3.75,3.7512344447760078,28.431028296574773,53542.368796653114,50104.190864024109,32.823355667570411,1540.048102178047,1020.6366547015321
4.05,4.0512976355318484,28.397138771835742,53536.51426904949,50130.508394662582,32.84269110333036,1539.9991165330248,1020.6635472029283
4.35,4.351348908151345,28.325071377682882,53521.629061452339,50184.301378967975,32.882295472760987,1539.8874296165272,1020.7181254250083
4.6499999999999995,4.6513869226041757,28.2685959398748,53496.377467182683,50213.804703586509,32.903991271634254,1539.7909648431535,1020.7541400473862
4.9499999999999993,4.9514122634257909,28.2100011264549,53495.745919989007,50268.506659918152,32.944232907440806,1539.7091409838388,1020.8047501838846
5.2499999999999991,5.2514261185210609,28.177938330886835,53494.765170896426,50297.893120675551,32.965810413314685,1539.666110700613,1020.832686758296
5.55,5.5514329853017905,28.158383135569945,53498.947835229912,50320.330190246219,32.982261237120376,1539.6452753810413,1020.8526962231227
