% デバイス,CC2250005
% ファイル名,CC2250005_20230926_061823
% 観測時間（UTC）,2023-09-26 06:18:23
% 観測時間（現地）,2023-09-26 15:18:23
% サンプルタイプ,キャスト
% キャストデータ,処理
% 位置情報,GPS
% デフォルト緯度,32
% デフォルト高度,0
% 開始緯度,32.8193541
% 開始経度,129.7764317
% 開始高度,36.256000518798828
% 開始GPS水平エラー(m),13.597000122070313
% 開始GPS垂直エラー(m),17.965999603271484
% 開始GPS衛星数,7
% 終了緯度,32.8194082
% 終了経度,129.7763814
% 終了高度,41.7869987487793
% 終了GPS水平エラー(m),28.628999710083008
% 終了GPS垂直エラー(m),36.597999572753906
% 終了時のGPS衛星数,6
% 観測時間 (sec),51
% １秒あたりのサンプル,5
% 電子校正日,0001-01-01
% 電導率校正日,2023-01-20
% 水温校正日,2023-01-18
% 水圧校正日,2022-12-16
% 
水圧 (dbar),水深 (m),水温 (℃),電導率 (μS/cm),25℃換算電導率 (μS/cm),塩分濃度 (PSS),音速 (m/s),密度 (kg/m³)
0.15,0.15025033293433651,29.303575864919384,52147.992187499993,48015.247022791438,31.289676590939713,1540.2747128968085,1019.1836187770789
0.44999999999999996,0.45071869725104191,29.2492911489177,52352.820403097481,48252.07785608268,31.462978176937302,1540.3440854405369,1019.3327305934572
0.74999999999999989,0.75112991856912448,29.201578127031471,52791.229076036892,48698.97787137382,31.790206862117412,1540.58830848188,1019.5949990660841
1.05,1.0514625124170582,29.100235856546394,53158.879655034529,49129.988819265047,32.106485515754827,1540.7058120374679,1019.8669138055524
1.35,1.3517195270698503,28.963507717858363,53406.916684012096,49484.289423181741,32.366961928499641,1540.6883340285381,1020.108741565102
1.65,1.6519205033855178,28.90257374075885,53577.153025458472,49698.139909918333,32.524204040944191,1540.726225294364,1020.2480831045905
1.9500000000000002,1.9520697132242861,28.791673519181156,53807.993577834182,50015.169688527356,32.75759221613778,1540.7354615258726,1020.461040459527
2.25,2.2521639947819683,28.68608310697218,53944.849960058447,50240.999937144472,32.924004110718656,1540.6855837422741,1020.6219859743704
2.55,2.5522179706745121,28.596105439613048,54014.687752332815,50390.496948692831,33.034225062640871,1540.6103049160281,1020.735596766994
2.85,2.8522482467033536,28.526838240280654,53991.224655830127,50433.788386178217,33.066165614127364,1540.4976914713284,1020.7836191271284
3.15,3.1522659300115583,28.473982598727716,53975.456782171255,50468.895488116745,33.092038008821937,1540.4143412797259,1020.821674066053
3.4499999999999997,3.4522735308390726,28.4299849914991,53960.499455869176,50496.45762061741,33.112330819906624,1540.3443744123895,1020.8526205256189
3.7508407249269897,3.7531141748049746,28.408728744008453,53965.106349345857,50520.867673151486,33.130265840001783,1540.3217063362997,1020.8743404883807
